SCRUB_DC_NO,YEAR,WEEK,SCRUB_CATEGORY_NO
3,2022,14,321
3,2022,14,324
3,2022,14,327
3,2022,14,329
3,2022,14,330
3,2022,14,331
3,2022,14,332
3,2022,14,333
3,2022,14,334
3,2022,14,336
3,2022,14,340
3,2022,14,341
3,2022,14,344
3,2022,14,347
3,2022,14,282
3,2022,14,343
3,2022,14,78
3,2022,14,293
3,2022,14,323
3,2022,14,342
3,2022,14,346
3,2022,14,272
3,2022,14,335
3,2022,14,285
3,2022,14,345
3,2022,14,322
3,2022,14,338
3,2022,14,325
3,2022,14,326
3,2022,14,337
3,2022,14,328
3,2022,15,1
3,2022,15,2
3,2022,15,3
3,2022,15,4
3,2022,15,5
3,2022,15,6
3,2022,15,7
3,2022,15,8
3,2022,15,9
3,2022,15,10
3,2022,15,11
3,2022,15,12
3,2022,15,13
3,2022,15,14
3,2022,15,15
3,2022,15,16
3,2022,15,17
3,2022,15,18
3,2022,15,19
3,2022,15,20
3,2022,15,21
3,2022,15,22
3,2022,15,23
3,2022,15,24
3,2022,15,25
3,2022,15,26
3,2022,15,27
3,2022,15,28
3,2022,15,29
3,2022,15,30
3,2022,15,31
3,2022,15,32
3,2022,15,33
3,2022,15,34
3,2022,15,35
3,2022,15,36
3,2022,15,37
3,2022,15,38
3,2022,15,39
3,2022,15,40
3,2022,15,41
3,2022,15,42
3,2022,15,43
3,2022,15,44
3,2022,15,45
3,2022,15,46
3,2022,15,47
3,2022,15,48
3,2022,15,49
3,2022,15,50
3,2022,15,51
3,2022,15,52
3,2022,15,53
3,2022,15,54
3,2022,15,55
3,2022,15,56
3,2022,15,57
3,2022,15,58
3,2022,15,59
3,2022,15,60
3,2022,15,61
3,2022,15,62
3,2022,15,63
3,2022,15,64
3,2022,15,65
3,2022,15,66
3,2022,15,67
3,2022,15,68
3,2022,15,69
3,2022,15,70
3,2022,15,71
3,2022,15,72
3,2022,15,73
3,2022,15,74
3,2022,15,75
3,2022,15,76
3,2022,15,77
3,2022,15,79
3,2022,15,80
3,2022,15,81
3,2022,15,82
3,2022,15,83
3,2022,15,84
3,2022,15,85
3,2022,15,86
3,2022,15,87
3,2022,15,88
3,2022,15,89
3,2022,15,90
3,2022,15,91
3,2022,15,92
3,2022,15,93
3,2022,15,94
3,2022,15,95
3,2022,15,96
3,2022,15,97
3,2022,15,98
3,2022,15,99
3,2022,15,100
3,2022,15,101
3,2022,15,102
3,2022,15,103
3,2022,15,104
3,2022,15,105
3,2022,15,106
3,2022,15,107
3,2022,15,108
3,2022,15,109
3,2022,15,110
3,2022,15,111
3,2022,15,112
3,2022,15,113
3,2022,15,114
3,2022,15,115
3,2022,15,116
3,2022,15,117
3,2022,15,118
3,2022,15,119
3,2022,15,120
3,2022,15,121
3,2022,15,122
3,2022,15,123
3,2022,15,124
3,2022,15,125
3,2022,15,126
3,2022,15,127
3,2022,15,128
3,2022,15,129
3,2022,15,130
3,2022,15,131
3,2022,15,132
3,2022,15,133
3,2022,15,134
3,2022,15,135
3,2022,15,136
3,2022,15,137
3,2022,15,138
3,2022,15,139
3,2022,15,140
3,2022,15,141
3,2022,15,142
3,2022,15,143
3,2022,15,144
3,2022,15,145
3,2022,15,146
3,2022,15,147
3,2022,15,148
3,2022,15,149
3,2022,15,150
3,2022,15,151
3,2022,15,152
3,2022,15,153
3,2022,15,154
3,2022,15,155
3,2022,15,156
3,2022,15,157
3,2022,15,158
3,2022,15,159
3,2022,15,160
3,2022,15,161
3,2022,15,162
3,2022,15,163
3,2022,15,164
3,2022,15,165
3,2022,15,166
3,2022,15,167
3,2022,15,168
3,2022,15,169
3,2022,15,170
3,2022,15,171
3,2022,15,172
3,2022,15,173
3,2022,15,174
3,2022,15,175
3,2022,15,176
3,2022,15,177
3,2022,15,178
3,2022,15,179
3,2022,15,180
3,2022,15,181
3,2022,15,182
3,2022,15,183
3,2022,15,184
3,2022,15,185
3,2022,15,186
3,2022,15,187
3,2022,15,188
3,2022,15,189
3,2022,15,190
3,2022,15,191
3,2022,15,192
3,2022,15,193
3,2022,15,194
3,2022,15,195
3,2022,15,196
3,2022,15,197
3,2022,15,198
3,2022,15,199
3,2022,15,200
3,2022,15,201
3,2022,15,202
3,2022,15,203
3,2022,15,204
3,2022,15,205
3,2022,15,206
3,2022,15,207
3,2022,15,208
3,2022,15,209
3,2022,15,210
3,2022,15,211
3,2022,15,212
3,2022,15,213
3,2022,15,214
3,2022,15,215
3,2022,15,216
3,2022,15,217
3,2022,15,218
3,2022,15,219
3,2022,15,220
3,2022,15,221
3,2022,15,222
3,2022,15,223
3,2022,15,224
3,2022,15,225
3,2022,15,226
3,2022,15,227
3,2022,15,228
3,2022,15,229
3,2022,15,230
3,2022,15,231
3,2022,15,232
3,2022,15,233
3,2022,15,234
3,2022,15,235
3,2022,15,236
3,2022,15,237
3,2022,15,238
3,2022,15,239
3,2022,15,240
3,2022,15,241
3,2022,15,242
3,2022,15,243
3,2022,15,244
3,2022,15,245
3,2022,15,246
3,2022,15,247
3,2022,15,248
3,2022,15,249
3,2022,15,250
3,2022,15,251
3,2022,15,252
3,2022,15,253
3,2022,15,254
3,2022,15,255
3,2022,15,256
3,2022,15,257
3,2022,15,258
3,2022,15,259
3,2022,15,260
3,2022,15,261
3,2022,15,262
3,2022,15,263
3,2022,15,264
3,2022,15,265
3,2022,15,266
3,2022,15,267
3,2022,15,268
3,2022,15,269
3,2022,15,270
3,2022,15,271
3,2022,15,273
3,2022,15,274
3,2022,15,275
3,2022,15,276
3,2022,15,277
3,2022,15,278
3,2022,15,279
3,2022,15,280
3,2022,15,281
3,2022,15,283
3,2022,15,284
3,2022,15,286
3,2022,15,287
3,2022,15,288
3,2022,15,289
3,2022,15,290
3,2022,15,291
3,2022,15,292
3,2022,15,294
3,2022,15,295
3,2022,15,296
3,2022,15,297
3,2022,15,298
3,2022,15,299
3,2022,15,300
3,2022,15,301
3,2022,15,302
3,2022,15,303
3,2022,15,304
3,2022,15,305
3,2022,15,306
3,2022,15,307
3,2022,15,308
3,2022,15,309
3,2022,15,310
3,2022,15,311
3,2022,15,312
3,2022,15,313
3,2022,15,314
3,2022,15,315
3,2022,15,316
3,2022,15,317
3,2022,15,318
3,2022,15,319
3,2022,15,320
3,2022,15,321
3,2022,15,324
3,2022,15,327
3,2022,15,329
3,2022,15,330
3,2022,15,331
3,2022,15,332
3,2022,15,333
3,2022,15,334
3,2022,15,336
3,2022,15,340
3,2022,15,341
3,2022,15,344
3,2022,15,347
3,2022,15,282
3,2022,15,343
3,2022,15,78
3,2022,15,293
3,2022,15,323
3,2022,15,342
3,2022,15,346
3,2022,15,272
3,2022,15,335
3,2022,15,285
3,2022,15,345
3,2022,15,322
3,2022,15,338
3,2022,15,325
3,2022,15,326
3,2022,15,337
3,2022,15,328
3,2022,16,1
3,2022,16,2
3,2022,16,3
3,2022,16,4
3,2022,16,5
3,2022,16,6
3,2022,16,7
3,2022,16,8
3,2022,16,9
3,2022,16,10
3,2022,16,11
3,2022,16,12
3,2022,16,13
3,2022,16,14
3,2022,16,15
3,2022,16,16
3,2022,16,17
3,2022,16,18
3,2022,16,19
3,2022,16,20
3,2022,16,21
3,2022,16,22
3,2022,16,23
3,2022,16,24
3,2022,16,25
3,2022,16,26
3,2022,16,27
3,2022,16,28
3,2022,16,29
3,2022,16,30
3,2022,16,31
3,2022,16,32
3,2022,16,33
3,2022,16,34
3,2022,16,35
3,2022,16,36
3,2022,16,37
3,2022,16,38
3,2022,16,39
3,2022,16,40
3,2022,16,41
3,2022,16,42
3,2022,16,43
3,2022,16,44
3,2022,16,45
3,2022,16,46
3,2022,16,47
3,2022,16,48
3,2022,16,49
3,2022,16,50
3,2022,16,51
3,2022,16,52
3,2022,16,53
3,2022,16,54
3,2022,16,55
3,2022,16,56
3,2022,16,57
3,2022,16,58
3,2022,16,59
3,2022,16,60
3,2022,16,61
3,2022,16,62
3,2022,16,63
3,2022,16,64
3,2022,16,65
3,2022,16,66
3,2022,16,67
3,2022,16,68
3,2022,16,69
3,2022,16,70
3,2022,16,71
3,2022,16,72
3,2022,16,73
3,2022,16,74
3,2022,16,75
3,2022,16,76
3,2022,16,77
3,2022,16,79
3,2022,16,80
3,2022,16,81
3,2022,16,82
3,2022,16,83
3,2022,16,84
3,2022,16,85
3,2022,16,86
3,2022,16,87
3,2022,16,88
3,2022,16,89
3,2022,16,90
3,2022,16,91
3,2022,16,92
3,2022,16,93
3,2022,16,94
3,2022,16,95
3,2022,16,96
3,2022,16,97
3,2022,16,98
3,2022,16,99
3,2022,16,100
3,2022,16,101
3,2022,16,102
3,2022,16,103
3,2022,16,104
3,2022,16,105
3,2022,16,106
3,2022,16,107
3,2022,16,108
3,2022,16,109
3,2022,16,110
3,2022,16,111
3,2022,16,112
3,2022,16,113
3,2022,16,114
3,2022,16,115
3,2022,16,116
3,2022,16,117
3,2022,16,118
3,2022,16,119
3,2022,16,120
3,2022,16,121
3,2022,16,122
3,2022,16,123
3,2022,16,124
3,2022,16,125
3,2022,16,126
3,2022,16,127
3,2022,16,128
3,2022,16,129
3,2022,16,130
3,2022,16,131
3,2022,16,132
3,2022,16,133
3,2022,16,134
3,2022,16,135
3,2022,16,136
3,2022,16,137
3,2022,16,138
3,2022,16,139
3,2022,16,140
3,2022,16,141
3,2022,16,142
3,2022,16,143
3,2022,16,144
3,2022,16,145
3,2022,16,146
3,2022,16,147
3,2022,16,148
3,2022,16,149
3,2022,16,150
3,2022,16,151
3,2022,16,152
3,2022,16,153
3,2022,16,154
3,2022,16,155
3,2022,16,156
3,2022,16,157
3,2022,16,158
3,2022,16,159
3,2022,16,160
3,2022,16,161
3,2022,16,162
3,2022,16,163
3,2022,16,164
3,2022,16,165
3,2022,16,166
3,2022,16,167
3,2022,16,168
3,2022,16,169
3,2022,16,170
3,2022,16,171
3,2022,16,172
3,2022,16,173
3,2022,16,174
3,2022,16,175
3,2022,16,176
3,2022,16,177
3,2022,16,178
3,2022,16,179
3,2022,16,180
3,2022,16,181
3,2022,16,182
3,2022,16,183
3,2022,16,184
3,2022,16,185
3,2022,16,186
3,2022,16,187
3,2022,16,188
3,2022,16,189
3,2022,16,190
3,2022,16,191
3,2022,16,192
3,2022,16,193
3,2022,16,194
3,2022,16,195
3,2022,16,196
3,2022,16,197
3,2022,16,198
3,2022,16,199
3,2022,16,200
3,2022,16,201
3,2022,16,202
3,2022,16,203
3,2022,16,204
3,2022,16,205
3,2022,16,206
3,2022,16,207
3,2022,16,208
3,2022,16,209
3,2022,16,210
3,2022,16,211
3,2022,16,212
3,2022,16,213
3,2022,16,214
3,2022,16,215
3,2022,16,216
3,2022,16,217
3,2022,16,218
3,2022,16,219
3,2022,16,220
3,2022,16,221
3,2022,16,222
3,2022,16,223
3,2022,16,224
3,2022,16,225
3,2022,16,226
3,2022,16,227
3,2022,16,228
3,2022,16,229
3,2022,16,230
3,2022,16,231
3,2022,16,232
3,2022,16,233
3,2022,16,234
3,2022,16,235
3,2022,16,236
3,2022,16,237
3,2022,16,238
3,2022,16,239
3,2022,16,240
3,2022,16,241
3,2022,16,242
3,2022,16,243
3,2022,16,244
3,2022,16,245
3,2022,16,246
3,2022,16,247
3,2022,16,248
3,2022,16,249
3,2022,16,250
3,2022,16,251
3,2022,16,252
3,2022,16,253
3,2022,16,254
3,2022,16,255
3,2022,16,256
3,2022,16,257
3,2022,16,258
3,2022,16,259
3,2022,16,260
3,2022,16,261
3,2022,16,262
3,2022,16,263
3,2022,16,264
3,2022,16,265
3,2022,16,266
3,2022,16,267
3,2022,16,268
3,2022,16,269
3,2022,16,270
3,2022,16,271
3,2022,16,273
3,2022,16,274
3,2022,16,275
3,2022,16,276
3,2022,16,277
3,2022,16,278
3,2022,16,279
3,2022,16,280
3,2022,16,281
3,2022,16,283
3,2022,16,284
3,2022,16,286
3,2022,16,287
3,2022,16,288
3,2022,16,289
3,2022,16,290
3,2022,16,291
3,2022,16,292
3,2022,16,294
3,2022,16,295
3,2022,16,296
3,2022,16,297
3,2022,16,298
3,2022,16,299
3,2022,16,300
3,2022,16,301
3,2022,16,302
3,2022,16,303
3,2022,16,304
3,2022,16,305
3,2022,16,306
3,2022,16,307
3,2022,16,308
3,2022,16,309
3,2022,16,310
3,2022,16,311
3,2022,16,312
3,2022,16,313
3,2022,16,314
3,2022,16,315
3,2022,16,316
3,2022,16,317
3,2022,16,318
3,2022,16,319
3,2022,16,320
3,2022,16,321
3,2022,16,324
3,2022,16,327
3,2022,16,329
3,2022,16,330
3,2022,16,331
3,2022,16,332
3,2022,16,333
3,2022,16,334
3,2022,16,336
3,2022,16,340
3,2022,16,341
3,2022,16,344
3,2022,16,347
3,2022,16,282
3,2022,16,343
3,2022,16,78
3,2022,16,293
3,2022,16,323
3,2022,16,342
3,2022,16,346
3,2022,16,272
3,2022,16,335
3,2022,16,285
3,2022,16,345
3,2022,16,322
3,2022,16,338
3,2022,16,325
3,2022,16,326
3,2022,16,337
3,2022,16,328
3,2022,17,1
3,2022,17,2
3,2022,17,3
3,2022,17,4
3,2022,17,5
3,2022,17,6
3,2022,17,7
3,2022,17,8
3,2022,17,9
3,2022,17,10
3,2022,17,11
3,2022,17,12
3,2022,17,13
3,2022,17,14
3,2022,17,15
3,2022,17,16
3,2022,17,17
3,2022,17,18
3,2022,17,19
3,2022,17,20
3,2022,17,21
3,2022,17,22
3,2022,17,23
3,2022,17,24
3,2022,17,25
3,2022,17,26
3,2022,17,27
3,2022,17,28
3,2022,17,29
3,2022,17,30
3,2022,17,31
3,2022,17,32
3,2022,17,33
3,2022,17,34
3,2022,17,35
3,2022,17,36
3,2022,17,37
3,2022,17,38
3,2022,17,39
3,2022,17,40
3,2022,17,41
3,2022,17,42
3,2022,17,43
3,2022,17,44
3,2022,17,45
3,2022,17,46
3,2022,17,47
3,2022,17,48
3,2022,17,49
3,2022,17,50
3,2022,17,51
3,2022,17,52
3,2022,17,53
3,2022,17,54
3,2022,17,55
3,2022,17,56
3,2022,17,57
3,2022,17,58
3,2022,17,59
3,2022,17,60
3,2022,17,61
3,2022,17,62
3,2022,17,63
3,2022,17,64
3,2022,17,65
3,2022,17,66
3,2022,17,67
3,2022,17,68
3,2022,17,69
3,2022,17,70
3,2022,17,71
3,2022,17,72
3,2022,17,73
3,2022,17,74
3,2022,17,75
3,2022,17,76
3,2022,17,77
3,2022,17,79
3,2022,17,80
3,2022,17,81
3,2022,17,82
3,2022,17,83
3,2022,17,84
3,2022,17,85
3,2022,17,86
3,2022,17,87
3,2022,17,88
3,2022,17,89
3,2022,17,90
3,2022,17,91
3,2022,17,92
3,2022,17,93
3,2022,17,94
3,2022,17,95
3,2022,17,96
3,2022,17,97
3,2022,17,98
3,2022,17,99
3,2022,17,100
3,2022,17,101
3,2022,17,102
3,2022,17,103
3,2022,17,104
3,2022,17,105
3,2022,17,106
3,2022,17,107
3,2022,17,108
3,2022,17,109
3,2022,17,110
3,2022,17,111
3,2022,17,112
3,2022,17,113
3,2022,17,114
3,2022,17,115
3,2022,17,116
3,2022,17,117
3,2022,17,118
3,2022,17,119
3,2022,17,120
3,2022,17,121
3,2022,17,122
3,2022,17,123
3,2022,17,124
3,2022,17,125
3,2022,17,126
3,2022,17,127
3,2022,17,128
3,2022,17,129
3,2022,17,130
3,2022,17,131
3,2022,17,132
3,2022,17,133
3,2022,17,134
3,2022,17,135
3,2022,17,136
3,2022,17,137
3,2022,17,138
3,2022,17,139
3,2022,17,140
3,2022,17,141
3,2022,17,142
3,2022,17,143
3,2022,17,144
3,2022,17,145
3,2022,17,146
3,2022,17,147
3,2022,17,148
3,2022,17,149
3,2022,17,150
3,2022,17,151
3,2022,17,152
3,2022,17,153
3,2022,17,154
3,2022,17,155
3,2022,17,156
3,2022,17,157
3,2022,17,158
3,2022,17,159
3,2022,17,160
3,2022,17,161
3,2022,17,162
3,2022,17,163
3,2022,17,164
3,2022,17,165
3,2022,17,166
3,2022,17,167
3,2022,17,168
3,2022,17,169
3,2022,17,170
3,2022,17,171
3,2022,17,172
3,2022,17,173
3,2022,17,174
3,2022,17,175
3,2022,17,176
3,2022,17,177
3,2022,17,178
3,2022,17,179
3,2022,17,180
3,2022,17,181
3,2022,17,182
3,2022,17,183
3,2022,17,184
3,2022,17,185
3,2022,17,186
3,2022,17,187
3,2022,17,188
3,2022,17,189
3,2022,17,190
3,2022,17,191
3,2022,17,192
3,2022,17,193
3,2022,17,194
3,2022,17,195
3,2022,17,196
3,2022,17,197
3,2022,17,198
3,2022,17,199
3,2022,17,200
3,2022,17,201
3,2022,17,202
3,2022,17,203
3,2022,17,204
3,2022,17,205
3,2022,17,206
3,2022,17,207
3,2022,17,208
3,2022,17,209
3,2022,17,210
3,2022,17,211
3,2022,17,212
3,2022,17,213
3,2022,17,214
3,2022,17,215
3,2022,17,216
3,2022,17,217
3,2022,17,218
3,2022,17,219
3,2022,17,220
3,2022,17,221
3,2022,17,222
3,2022,17,223
3,2022,17,224
3,2022,17,225
3,2022,17,226
3,2022,17,227
3,2022,17,228
3,2022,17,229
3,2022,17,230
3,2022,17,231
3,2022,17,232
3,2022,17,233
3,2022,17,234
3,2022,17,235
3,2022,17,236
3,2022,17,237
3,2022,17,238
3,2022,17,239
3,2022,17,240
3,2022,17,241
3,2022,17,242
3,2022,17,243
3,2022,17,244
3,2022,17,245
3,2022,17,246
3,2022,17,247
3,2022,17,248
3,2022,17,249
3,2022,17,250
3,2022,17,251
3,2022,17,252
3,2022,17,253
3,2022,17,254
3,2022,17,255
3,2022,17,256
3,2022,17,257
3,2022,17,258
3,2022,17,259
3,2022,17,260
3,2022,17,261
3,2022,17,262
3,2022,17,263
3,2022,17,264
3,2022,17,265
3,2022,17,266
3,2022,17,267
3,2022,17,268
3,2022,17,269
3,2022,17,270
3,2022,17,271
3,2022,17,273
3,2022,17,274
3,2022,17,275
3,2022,17,276
3,2022,17,277
3,2022,17,278
3,2022,17,279
3,2022,17,280
3,2022,17,281
3,2022,17,283
3,2022,17,284
3,2022,17,286
3,2022,17,287
3,2022,17,288
3,2022,17,289
3,2022,17,290
3,2022,17,291
3,2022,17,292
3,2022,17,294
3,2022,17,295
3,2022,17,296
3,2022,17,297
3,2022,17,298
3,2022,17,299
3,2022,17,300
3,2022,17,301
3,2022,17,302
3,2022,17,303
3,2022,17,304
3,2022,17,305
3,2022,17,306
3,2022,17,307
3,2022,17,308
3,2022,17,309
3,2022,17,310
3,2022,17,311
3,2022,17,312
3,2022,17,313
3,2022,17,314
3,2022,17,315
3,2022,17,316
3,2022,17,317
3,2022,17,318
3,2022,17,319
3,2022,17,320
3,2022,17,321
3,2022,17,324
3,2022,17,327
3,2022,17,329
3,2022,17,330
3,2022,17,331
3,2022,17,332
3,2022,17,333
3,2022,17,334
3,2022,17,336
3,2022,17,340
3,2022,17,341
3,2022,17,344
3,2022,17,347
3,2022,17,282
3,2022,17,343
3,2022,17,78
3,2022,17,293
3,2022,17,323
3,2022,17,342
3,2022,17,346
3,2022,17,272
3,2022,17,335
3,2022,17,285
3,2022,17,345
3,2022,17,322
3,2022,17,338
3,2022,17,325
3,2022,17,326
3,2022,17,337
3,2022,17,328
3,2022,18,1
3,2022,18,2
3,2022,18,3
3,2022,18,4
3,2022,18,5
3,2022,18,6
3,2022,18,7
3,2022,18,8
3,2022,18,9
3,2022,18,10
3,2022,18,11
3,2022,18,12
3,2022,18,13
3,2022,18,14
3,2022,18,15
3,2022,18,16
3,2022,18,17
3,2022,18,18
3,2022,18,19
3,2022,18,20
3,2022,18,21
3,2022,18,22
3,2022,18,23
3,2022,18,24
3,2022,18,25
3,2022,18,26
3,2022,18,27
3,2022,18,28
3,2022,18,29
3,2022,18,30
3,2022,18,31
3,2022,18,32
3,2022,18,33
3,2022,18,34
3,2022,18,35
3,2022,18,36
3,2022,18,37
3,2022,18,38
3,2022,18,39
3,2022,18,40
3,2022,18,41
3,2022,18,42
3,2022,18,43
3,2022,18,44
3,2022,18,45
3,2022,18,46
3,2022,18,47
3,2022,18,48
3,2022,18,49
3,2022,18,50
3,2022,18,51
3,2022,18,52
3,2022,18,53
3,2022,18,54
3,2022,18,55
3,2022,18,56
3,2022,18,57
3,2022,18,58
3,2022,18,59
3,2022,18,60
3,2022,18,61
3,2022,18,62
3,2022,18,63
3,2022,18,64
3,2022,18,65
3,2022,18,66
3,2022,18,67
3,2022,18,68
3,2022,18,69
3,2022,18,70
3,2022,18,71
3,2022,18,72
3,2022,18,73
3,2022,18,74
3,2022,18,75
3,2022,18,76
3,2022,18,77
3,2022,18,79
3,2022,18,80
3,2022,18,81
3,2022,18,82
3,2022,18,83
3,2022,18,84
3,2022,18,85
3,2022,18,86
3,2022,18,87
3,2022,18,88
3,2022,18,89
3,2022,18,90
3,2022,18,91
3,2022,18,92
3,2022,18,93
3,2022,18,94
3,2022,18,95
3,2022,18,96
3,2022,18,97
3,2022,18,98
3,2022,18,99
3,2022,18,100
3,2022,18,101
3,2022,18,102
3,2022,18,103
3,2022,18,104
3,2022,18,105
3,2022,18,106
3,2022,18,107
3,2022,18,108
3,2022,18,109
3,2022,18,110
3,2022,18,111
3,2022,18,112
3,2022,18,113
3,2022,18,114
3,2022,18,115
3,2022,18,116
3,2022,18,117
3,2022,18,118
3,2022,18,119
3,2022,18,120
3,2022,18,121
3,2022,18,122
3,2022,18,123
3,2022,18,124
3,2022,18,125
3,2022,18,126
3,2022,18,127
3,2022,18,128
3,2022,18,129
3,2022,18,130
3,2022,18,131
3,2022,18,132
3,2022,18,133
3,2022,18,134
3,2022,18,135
3,2022,18,136
3,2022,18,137
3,2022,18,138
3,2022,18,139
3,2022,18,140
3,2022,18,141
3,2022,18,142
3,2022,18,143
3,2022,18,144
3,2022,18,145
3,2022,18,146
3,2022,18,147
3,2022,18,148
3,2022,18,149
3,2022,18,150
3,2022,18,151
3,2022,18,152
3,2022,18,153
3,2022,18,154
3,2022,18,155
3,2022,18,156
3,2022,18,157
3,2022,18,158
3,2022,18,159
3,2022,18,160
3,2022,18,161
3,2022,18,162
3,2022,18,163
3,2022,18,164
3,2022,18,165
3,2022,18,166
3,2022,18,167
3,2022,18,168
3,2022,18,169
3,2022,18,170
3,2022,18,171
3,2022,18,172
3,2022,18,173
3,2022,18,174
3,2022,18,175
3,2022,18,176
3,2022,18,177
3,2022,18,178
3,2022,18,179
3,2022,18,180
3,2022,18,181
3,2022,18,182
3,2022,18,183
3,2022,18,184
3,2022,18,185
3,2022,18,186
3,2022,18,187
3,2022,18,188
3,2022,18,189
3,2022,18,190
3,2022,18,191
3,2022,18,192
3,2022,18,193
3,2022,18,194
3,2022,18,195
3,2022,18,196
3,2022,18,197
3,2022,18,198
3,2022,18,199
3,2022,18,200
3,2022,18,201
3,2022,18,202
3,2022,18,203
3,2022,18,204
3,2022,18,205
3,2022,18,206
3,2022,18,207
3,2022,18,208
3,2022,18,209
3,2022,18,210
3,2022,18,211
3,2022,18,212
3,2022,18,213
3,2022,18,214
3,2022,18,215
3,2022,18,216
3,2022,18,217
3,2022,18,218
3,2022,18,219
3,2022,18,220
3,2022,18,221
3,2022,18,222
3,2022,18,223
3,2022,18,224
3,2022,18,225
3,2022,18,226
3,2022,18,227
3,2022,18,228
3,2022,18,229
3,2022,18,230
3,2022,18,231
3,2022,18,232
3,2022,18,233
3,2022,18,234
3,2022,18,235
3,2022,18,236
3,2022,18,237
3,2022,18,238
3,2022,18,239
3,2022,18,240
3,2022,18,241
3,2022,18,242
3,2022,18,243
3,2022,18,244
3,2022,18,245
3,2022,18,246
3,2022,18,247
3,2022,18,248
3,2022,18,249
3,2022,18,250
3,2022,18,251
3,2022,18,252
3,2022,18,253
3,2022,18,254
3,2022,18,255
3,2022,18,256
3,2022,18,257
3,2022,18,258
3,2022,18,259
3,2022,18,260
3,2022,18,261
3,2022,18,262
3,2022,18,263
3,2022,18,264
3,2022,18,265
3,2022,18,266
3,2022,18,267
3,2022,18,268
3,2022,18,269
3,2022,18,270
3,2022,18,271
3,2022,18,273
3,2022,18,274
3,2022,18,275
3,2022,18,276
3,2022,18,277
3,2022,18,278
3,2022,18,279
3,2022,18,280
3,2022,18,281
3,2022,18,283
3,2022,18,284
3,2022,18,286
3,2022,18,287
3,2022,18,288
3,2022,18,289
3,2022,18,290
3,2022,18,291
3,2022,18,292
3,2022,18,294
3,2022,18,295
3,2022,18,296
3,2022,18,297
3,2022,18,298
3,2022,18,299
3,2022,18,300
3,2022,18,301
3,2022,18,302
3,2022,18,303
3,2022,18,304
3,2022,18,305
3,2022,18,306
3,2022,18,307
3,2022,18,308
3,2022,18,309
3,2022,18,310
3,2022,18,311
3,2022,18,312
3,2022,18,313
3,2022,18,314
3,2022,18,315
3,2022,18,316
3,2022,18,317
3,2022,18,318
3,2022,18,319
3,2022,18,320
3,2022,18,321
3,2022,18,324
3,2022,18,327
3,2022,18,329
3,2022,18,330
3,2022,18,331
3,2022,18,332
3,2022,18,333
3,2022,18,334
3,2022,18,336
3,2022,18,340
3,2022,18,341
3,2022,18,344
3,2022,18,347
3,2022,18,282
3,2022,18,343
3,2022,18,78
3,2022,18,293
3,2022,18,323
3,2022,18,342
3,2022,18,346
3,2022,18,272
3,2022,18,335
3,2022,18,285
3,2022,18,345
3,2022,18,322
3,2022,18,338
3,2022,18,325
3,2022,18,326
3,2022,18,337
3,2022,18,328
3,2022,19,1
3,2022,19,2
3,2022,19,3
3,2022,19,4
3,2022,19,5
3,2022,19,6
3,2022,19,7
3,2022,19,8
3,2022,19,9
3,2022,19,10
3,2022,19,11
3,2022,19,12
3,2022,19,13
3,2022,19,14
3,2022,19,15
3,2022,19,16
3,2022,19,17
3,2022,19,18
3,2022,19,19
3,2022,19,20
3,2022,19,21
3,2022,19,22
3,2022,19,23
3,2022,19,24
3,2022,19,25
3,2022,19,26
3,2022,19,27
3,2022,19,28
3,2022,19,29
3,2022,19,30
3,2022,19,31
3,2022,19,32
3,2022,19,33
3,2022,19,34
3,2022,19,35
3,2022,19,36
3,2022,19,37
3,2022,19,38
3,2022,19,39
3,2022,19,40
3,2022,19,41
3,2022,19,42
3,2022,19,43
3,2022,19,44
3,2022,19,45
3,2022,19,46
3,2022,19,47
3,2022,19,48
3,2022,19,49
3,2022,19,50
3,2022,19,51
3,2022,19,52
3,2022,19,53
3,2022,19,54
3,2022,19,55
3,2022,19,56
3,2022,19,57
3,2022,19,58
3,2022,19,59
3,2022,19,60
3,2022,19,61
3,2022,19,62
3,2022,19,63
3,2022,19,64
3,2022,19,65
3,2022,19,66
3,2022,19,67
3,2022,19,68
3,2022,19,69
3,2022,19,70
3,2022,19,71
3,2022,19,72
3,2022,19,73
3,2022,19,74
3,2022,19,75
3,2022,19,76
3,2022,19,77
3,2022,19,79
3,2022,19,80
3,2022,19,81
3,2022,19,82
3,2022,19,83
3,2022,19,84
3,2022,19,85
3,2022,19,86
3,2022,19,87
3,2022,19,88
3,2022,19,89
3,2022,19,90
3,2022,19,91
3,2022,19,92
3,2022,19,93
3,2022,19,94
3,2022,19,95
3,2022,19,96
3,2022,19,97
3,2022,19,98
3,2022,19,99
3,2022,19,100
3,2022,19,101
3,2022,19,102
3,2022,19,103
3,2022,19,104
3,2022,19,105
3,2022,19,106
3,2022,19,107
3,2022,19,108
3,2022,19,109
3,2022,19,110
3,2022,19,111
3,2022,19,112
3,2022,19,113
3,2022,19,114
3,2022,19,115
3,2022,19,116
3,2022,19,117
3,2022,19,118
3,2022,19,119
3,2022,19,120
3,2022,19,121
3,2022,19,122
3,2022,19,123
3,2022,19,124
3,2022,19,125
3,2022,19,126
3,2022,19,127
3,2022,19,128
3,2022,19,129
3,2022,19,130
3,2022,19,131
3,2022,19,132
3,2022,19,133
3,2022,19,134
3,2022,19,135
3,2022,19,136
3,2022,19,137
